head_entity,tail_entity,probability
13957,14165,0.329
12029,13609,0.165
10760,10892,0.915
14302,14780,0.171
13972,14215,0.329
12893,12058,0.235
14054,14073,0.921
13841,14673,0.254
13961,14008,0.169
12154,12283,0.487
14003,14150,0.169
13835,13971,0.471
14213,13980,0.402
12015,12427,0.547
13919,14182,0.311
12497,12499,0.576
14166,13925,0.329
14919,14920,0.561
12196,12298,0.436
14187,13845,0.266
10105,10525,0.473
11402,11528,0.463
10149,10315,0.323
14216,13817,0.295
12218,12276,0.39
14158,13971,0.311
14202,13979,0.169
10701,10550,0.686
12188,12194,0.47
12201,12463,0.803
13975,14159,0.311
14204,14004,0.188
12241,12247,0.923
10144,10317,0.199
12178,12287,0.282
14205,13957,0.329
13968,14211,0.311
13926,14217,0.342
10504,10512,0.418
13981,14170,0.47
12252,12083,0.581
12200,12210,0.929
11356,11374,0.297
14255,14246,0.542
13977,13961,0.47
10360,10205,0.181
12157,12278,0.329
12273,12203,0.305
10012,10530,0.473
14182,13915,0.329
12157,12159,0.575
10338,10160,0.224
13913,14166,0.329
11242,10614,0.893
10118,10324,0.179
12251,13134,0.589
10026,11232,0.194
13977,13844,0.194
14238,14220,0.47
14011,14010,0.169
13739,14037,0.52
13977,13904,0.169
12218,12280,0.39
10713,10198,0.299
12169,12310,0.37
10332,10941,0.471
12709,12327,0.437
13910,14020,0.329
12170,12236,0.213
12325,12190,0.565
10970,10855,0.841
14157,13952,0.368
14187,14018,0.342
14209,13937,0.342
14188,13987,0.295
12141,12316,0.282
13900,13929,0.598
12190,12281,0.565
13840,14216,0.388
12462,12120,0.47
12143,12458,0.442
12536,13223,0.923
13998,14012,0.342
12142,12304,0.329
12152,12162,0.382
10130,10129,0.836
12137,12297,0.282
14415,14381,0.394
12268,12244,0.581
13911,14150,0.342
10518,10953,0.472
10877,10887,0.8
14160,13898,0.552
14269,14554,0.904
14158,13907,0.311
14196,13927,0.323
10315,10123,0.309
10602,10231,0.632
13930,14217,0.342
14104,14106,0.547
13947,14012,0.889
12236,12274,0.175
10510,10502,0.325
12317,12195,0.156
13647,14219,0.296
14001,14159,0.329
10698,11256,0.301
12322,12146,0.365
13719,14071,0.546
10709,10279,0.378
13961,13840,0.388
10519,10296,0.288
10151,10326,0.159
10087,10348,0.418
12401,12250,0.634
14383,14830,0.4
12216,12295,0.37
12129,12147,0.47
12172,12217,0.444
14213,13937,0.342
14194,13939,0.311
14157,13975,0.311
12310,12133,0.282
13845,14016,0.45
12758,12739,0.561
11166,10665,0.362
12247,12257,0.923
12821,12812,0.717
12318,12158,0.282
13906,13897,0.188
12071,13295,0.437
13960,13992,0.329
13839,14177,0.617
10303,10154,0.332
12279,12187,0.254
10774,10776,0.863
12226,12136,0.47
14171,13933,0.377
12048,12202,0.606
10119,10289,0.217
10390,10606,0.228
13930,14185,0.342
13956,14163,0.342
13817,14015,0.489
12185,12318,0.199
14205,13995,0.169
10286,10150,0.158
14180,13917,0.329
12196,12274,0.436
12234,12275,0.171
10297,10154,0.169
13799,13694,0.245
14035,14056,0.921
11536,10925,0.402
14154,13955,0.198
10290,10712,0.593
13994,14003,0.169
10740,10905,0.228
14169,13834,0.562
14174,13972,0.329
10160,10175,0.335
13897,14000,0.323
14210,14010,0.169
12153,12284,0.282
12201,12316,0.349
12634,12103,0.279
13961,13973,0.349
13947,14677,0.8
14011,13976,0.353
10040,11228,0.215
14167,13998,0.151
13988,14163,0.188
12341,12610,0.579
12148,12316,0.282
10676,10806,0.483
14633,14626,0.541
13708,14049,0.921
12172,12213,0.921
14312,14326,0.92
10763,10740,0.473
12191,12306,0.175
13916,13983,0.443
12324,12199,0.437
14166,13913,0.329
13959,14163,0.47
12216,12319,0.37
10124,10283,0.309
12157,12277,0.282
13994,13975,0.284
12286,12214,0.349
13987,14165,0.295
13913,14153,0.329
14165,13898,0.311
11253,11226,0.47
12177,12229,0.916
14211,13907,0.284
14046,14334,0.776
14159,13955,0.198
12154,12325,0.487
12158,12302,0.282
12268,12261,0.923
12221,12289,0.167
14192,13997,0.154
10442,10872,0.345
13834,14167,0.266
12313,12154,0.235
14169,13908,0.412
14196,13997,0.169
13922,13903,0.8
14161,13904,0.323
13845,14172,0.266
13899,14205,0.329
14167,13947,0.537
13905,13993,0.169
12186,12316,0.586
12270,12128,0.282
13009,13010,0.801
14156,13902,0.169
10854,10967,0.841
12174,12598,0.173
12128,12296,0.282
10413,10323,0.817
13958,13894,0.172
14060,14069,0.833
13827,14269,0.617
12282,12195,0.156
12141,12305,0.282
12249,12379,0.179
13993,13952,0.368
14167,13976,0.47
14041,14040,0.921
13956,14174,0.342
14193,14004,0.284
13985,14166,0.165
10151,10291,0.187
13532,13474,0.173
13958,13843,0.47
12311,12186,0.586
14116,14660,0.54
11118,10734,0.333
10437,10223,0.258
12548,12335,0.581
14177,13990,0.323
10601,10258,0.648
12282,12138,0.282
13978,13985,0.165
12142,12200,0.544
14215,13959,0.47
10603,10522,0.846
13981,14194,0.368
13993,14003,0.169
14183,13955,0.47
12769,12736,0.47
14014,14174,0.169
10416,11816,0.527
13914,14187,0.169
14047,14043,0.921
14225,14566,0.412
12214,12323,0.349
14921,14005,0.72
10897,10732,0.165
14169,13930,0.342
12155,12303,0.282
14668,14676,0.8
14051,14325,0.547
14150,13976,0.368
12708,12561,0.204
13835,14165,0.596
12317,12130,0.207
14403,14343,0.325
13920,14179,0.169
12254,11994,0.923
12180,12320,0.39
12782,12767,0.57
10937,10611,0.649
12014,12047,0.588
12236,12296,0.175
13653,14151,0.239
14164,13995,0.47
12013,12256,0.581
13918,14013,0.323
14034,13700,0.547
13950,14173,0.169
10282,10117,0.154
14209,13945,0.169
12213,12194,0.47
12323,12172,0.593
13955,14182,0.47
11237,10032,0.237
10001,10105,0.473
14337,14068,0.746
13996,14150,0.169
10615,11496,0.809
12119,12288,0.282
14176,13969,0.342
13653,13935,0.595
10318,10757,0.355
12261,12036,0.581
13837,13942,0.47
12042,12203,0.947
13702,14942,0.151
14165,13981,0.47
14885,13952,0.47
14295,14463,0.541
10084,10032,0.21
10170,11386,0.473
13968,13998,0.323
11094,10728,0.152
11011,10639,0.938
13837,13930,0.885
14047,14060,0.611
13908,13994,0.188
10313,10119,0.199
12294,12167,0.562
13788,13707,0.552
12307,12154,0.386
14167,13913,0.329
10873,11342,0.424
14180,13966,0.188
13834,13958,0.889
14073,13689,0.921
14056,14047,0.921
12276,12191,0.199
12270,12199,0.437
10769,10755,0.457
10145,10324,0.254
12782,12761,0.57
14189,13982,0.342
12511,12811,0.573
13970,14193,0.169
12259,12257,0.923
10275,10149,0.351
12154,12279,0.386
14060,14069,0.833
10301,10150,0.199
12216,12282,0.37
14165,13842,0.266
13714,13657,0.617
10174,10428,0.284
13835,14205,0.596
12318,12076,0.169
10127,10329,0.157
14157,13957,0.329
12251,12267,0.923
13817,14162,0.272
14352,13647,0.4
14067,13739,0.634
12153,12190,0.302
12299,12164,0.918
11994,12266,0.923
12233,12285,0.37
12047,12022,0.588
12354,12613,0.912
13793,13657,0.815
14177,13901,0.323
12295,12224,0.47
13656,13719,0.643
14179,14017,0.323
12170,12310,0.254
14809,14629,0.202
13925,14163,0.329
14055,13693,0.543
14096,14118,0.915
12401,12239,0.54
12026,12022,0.53
10281,10148,0.323
13795,14040,0.547
10118,10264,0.179
14211,14008,0.169
14196,13955,0.299
13917,14170,0.329
14335,14045,0.402
12210,12119,0.217
14175,14014,0.47
10593,10067,0.846
10776,11108,0.473
12311,12127,0.282
12151,12453,0.235
10040,10088,0.224
10331,10239,0.183
10170,10433,0.284
13985,13843,0.159
12269,12144,0.329
10595,10073,0.846
10778,10750,0.47
14254,13763,0.377
13899,14174,0.329
12225,12153,0.154
10881,10875,0.525
13951,14151,0.329
14180,13841,0.612
14213,13907,0.323
14205,14003,0.169
14069,14054,0.921
11536,10932,0.402
12274,12138,0.282
14310,14069,0.878
13897,13940,0.323
13676,14752,0.402
12301,12169,0.905
10145,10269,0.215
12303,12164,0.254
12298,12215,0.37
12288,12205,0.37
12266,12258,0.923
12248,12260,0.923
13941,14170,0.329
11170,11169,0.264
12200,12121,0.382
13406,12189,0.47
13931,13906,0.47
14068,13792,0.547
14173,13975,0.311
11208,11796,0.469
10099,10095,0.315
10603,10062,0.731
12279,12224,0.223
14104,14096,0.238
14200,13841,0.676
13688,13694,0.392
13307,12761,0.2
12797,12007,0.171
10136,10128,0.237
10146,10003,0.195
10596,10248,0.473
13980,14151,0.469
12521,12522,0.545
12102,12111,0.803
10921,10332,0.372
10265,10144,0.24
13947,13845,0.47
10075,10210,0.301
10615,10608,0.898
12121,12274,0.406
10711,10754,0.412
12158,12311,0.282
13970,14216,0.169
14196,13916,0.519
12284,12189,0.235
13844,14217,0.388
12303,12229,0.199
12799,12014,0.58
13978,13986,0.323
14630,14811,0.547
10462,10463,0.158
14182,13954,0.519
14285,14304,0.572
10369,10837,0.584
12249,12857,0.26
11995,12001,0.171
10925,10920,0.704
13916,14000,0.323
13990,13974,0.552
14305,13892,0.529
12196,12298,0.234
13974,13907,0.552
10145,10123,0.336
10679,10627,0.188
14165,13951,0.329
10762,10768,0.499
10965,10854,0.19
10068,10257,0.898
14036,14381,0.163
12250,12257,0.923
13961,13928,0.323
13967,13976,0.368
12131,12129,0.47
12251,12245,0.923
11717,11256,0.372
14217,13981,0.258
13931,13842,0.45
14580,14440,0.546
14179,13991,0.342
12305,12205,0.37
10636,10426,0.398
10289,10311,0.38
10302,10118,0.858
10668,10661,0.302
14016,14166,0.329
12269,12205,0.37
14176,13833,0.612
12310,12185,0.199
14193,13945,0.169
13787,14884,0.518
13649,14064,0.921
12273,12211,0.199
11230,10032,0.237
14334,14062,0.386
14184,13833,0.676
10326,10117,0.159
14286,14295,0.355
10257,10060,0.846
13140,11994,0.923
10842,10297,0.408
10965,10871,0.208
12322,12205,0.199
10526,10019,0.898
13916,13938,0.267
14205,13990,0.188
12414,12422,0.956
10919,11532,0.402
14166,13943,0.169
13937,14174,0.342
12290,12119,0.406
12199,12171,0.889
10731,10712,0.309
14064,13693,0.547
14197,13997,0.47
14630,14809,0.202
14170,13817,0.272
14249,14248,0.545
10597,10527,0.846
12315,12235,0.15
10372,10560,0.177
10889,10771,0.896
14206,13929,0.343
14170,13940,0.188
12507,12503,0.386
12087,12202,0.57
10066,10519,0.898
13980,13933,0.368
14335,14045,0.402
12460,12136,0.47
13996,14166,0.169
13930,14196,0.342
13901,14200,0.468
14159,13899,0.329
13920,13992,0.169
11198,10634,0.361
13932,13930,0.342
13787,13907,0.163
14061,13719,0.546
14086,14085,0.915
12239,13130,0.581
13988,13993,0.188
14174,13960,0.329
12317,12233,0.199
12164,12223,0.204
14673,13837,0.889
10804,11129,0.376
13118,12015,0.434
10519,10552,0.473
14158,14019,0.169
13908,14210,0.284
10157,10131,0.8
13845,14158,0.266
13728,14065,0.547
13729,13761,0.749
10425,11018,0.153
12048,12194,0.204
12317,12228,0.175
13907,13992,0.311
10841,11125,0.527
13817,13996,0.468
10733,11108,0.473
13921,13837,0.266
10925,10394,0.577
13915,13834,0.329
14057,13802,0.547
10057,10552,0.473
12165,12286,0.199
12174,12324,0.156
13898,14183,0.284
13907,14020,0.311
12719,12717,0.695
10740,10710,0.527
12153,12304,0.282
14209,13926,0.342
12181,12186,0.942
14012,13844,0.329
13817,14210,0.272
10148,10264,0.179
10146,10291,0.252
12323,12180,0.39
14558,14233,0.457
10682,10670,0.345
14010,14020,0.169
13140,12239,0.917
13681,14717,0.54
14668,13837,0.889
11242,11244,0.903
12322,12233,0.37
11022,10921,0.473
12224,12161,0.213
13978,14193,0.39
12266,12398,0.923
10187,10054,0.347
11093,11015,0.165
13956,14189,0.342
13147,13149,0.645
13906,14157,0.188
13912,13998,0.323
14211,13905,0.169
12209,12176,0.916
14158,14002,0.159
10292,10119,0.367
13719,13717,0.619
14065,14049,0.921
14207,13898,0.188
12291,12215,0.37
14404,14405,0.306
12217,12307,0.218
12746,12257,0.384
14209,13840,0.388
12272,12154,0.487
12440,12015,0.469
14013,13986,0.323
10287,10154,0.373
13955,14215,0.157
14014,14193,0.169
13929,14217,0.343
12128,12272,0.282
13947,14202,0.343
12176,12280,0.199
12237,12271,0.571
10089,10950,0.167
10437,10334,0.36
10126,10520,0.471
10920,11533,0.402
10733,10763,0.41
12292,12121,0.282
13896,14154,0.329
14238,14264,0.273
10986,10110,0.858
10072,10193,0.197
14013,13917,0.329
14167,13653,0.323
10904,10905,0.938
14253,14291,0.302
14206,14012,0.342
14009,14172,0.169
14217,14017,0.323
14003,14213,0.169
11524,10164,0.262
13953,14163,0.412
10174,11508,0.296
10156,10310,0.155
10301,10715,0.525
14172,13841,0.266
12274,12127,0.406
14195,13836,0.404
13945,14161,0.169
12180,12290,0.39
12288,12180,0.39
12200,12323,0.207
12134,12125,0.47
12186,12229,0.457
12574,12795,0.569
14169,13911,0.342
14193,13647,0.296
12385,12248,0.808
12073,12503,0.21
10158,10143,0.293
10275,10136,0.309
12177,12161,0.171
10728,10753,0.404
13990,13835,0.266
13936,13895,0.323
10629,10609,0.452
12305,12207,0.307
13993,13988,0.284
13714,13806,0.547
13971,14170,0.311
13961,14008,0.169
14161,13960,0.329
12449,12139,0.47
12273,12143,0.282
14211,13941,0.329
14075,14085,0.54
12220,12094,0.252
14310,14040,0.634
13681,13812,0.343
10223,10440,0.378
13988,14169,0.412
12281,12227,0.171
14194,13957,0.329
12839,12536,0.562
13714,14034,0.547
12172,12126,0.382
14567,14231,0.58
14737,14732,0.574
10585,10250,0.229
13900,13841,0.769
12266,12254,0.923
13016,12746,0.917
11436,11310,0.227
12231,12172,0.573
10649,10639,0.468
12080,12032,0.39
14195,13978,0.39
12165,12325,0.37
14072,14068,0.921
12614,12604,0.576
10185,10360,0.22
10293,10154,0.351
14161,13966,0.311
12576,12335,0.449
13836,14204,0.404
10152,10281,0.323
13719,14618,0.292
10069,10257,0.846
14285,14292,0.24
13980,13994,0.469
10735,10743,0.513
13997,14219,0.169
13839,14001,0.451
13955,14177,0.299
13696,13714,0.572
13939,13894,0.412
12322,12119,0.406
13979,14174,0.169
13911,14205,0.342
12561,12984,0.574
13905,14011,0.169
13933,13834,0.527
14162,14000,0.284
14279,14225,0.546
10118,10130,0.237
13986,14169,0.311
10288,10174,0.202
10266,10117,0.23
12220,12277,0.167
14167,13995,0.169
12188,12278,0.199
12274,12163,0.39
14216,13957,0.329
13978,14219,0.39
13987,14212,0.295
10705,11345,0.228
12211,12178,0.53
12313,12183,0.15
10519,10065,0.898
12201,12321,0.349
10255,10345,0.187
10148,10289,0.367
14217,13993,0.377
14354,14068,0.535
13944,13838,0.546
10150,10273,0.177
13996,14213,0.169
12295,12237,0.254
12277,12169,0.199
13897,13955,0.299
11173,10072,0.234
13912,14198,0.56
10059,10397,0.355
12184,12138,0.473
12138,12283,0.282
13987,13837,0.181
13918,13839,0.323
14207,13988,0.188
14440,14148,0.617
13980,14206,0.368
10153,10300,0.252
14275,13827,0.237
12435,12736,0.388
12144,12285,0.282
13896,14179,0.329
13927,14151,0.323
14161,13966,0.323
14151,13899,0.329
13008,13011,0.906
12303,12172,0.593
11563,10375,0.378
12267,12260,0.923
13929,13845,0.47
12168,12269,0.171
13962,14207,0.169
13914,14201,0.306
12850,12036,0.381
10113,10114,0.449
10737,10901,0.915
10508,10501,0.943
13994,13972,0.329
13177,13176,0.653
14173,13908,0.311
14159,13915,0.329
14215,13945,0.169
12286,12119,0.282
14345,13729,0.248
14004,14183,0.323
13914,14207,0.169
14021,14157,0.171
13845,14154,0.266
14195,13991,0.342
12196,12307,0.436
13892,14238,0.55
13008,13308,0.459
13976,14196,0.47
13891,14235,0.541
14047,13810,0.547
10241,10367,0.73
10293,10124,0.293
12783,12538,0.347
12176,12302,0.901
13996,14182,0.169
13943,14209,0.169
12242,12239,0.923
13762,14757,0.805
14174,13912,0.323
10753,11123,0.473
10003,10957,0.197
13840,13989,0.34
12297,12190,0.565
14118,14104,0.213
13904,14163,0.323
13843,14016,0.329
14206,13963,0.173
12216,12225,0.457
12284,12151,0.282
13988,14213,0.284
14551,14232,0.558
10526,10595,0.846
13903,14189,0.156
14177,13839,0.617
12311,12211,0.39
13992,13839,0.266
14195,14012,0.342
10146,10305,0.252
10228,10051,0.898
14189,13965,0.169
12163,12194,0.889
13717,14616,0.157
12284,12215,0.37
10026,10014,0.194
14054,13687,0.921
10088,10356,0.157
13948,14171,0.412
14020,13920,0.169
10030,10441,0.175
14170,13948,0.311
12148,12321,0.282
12737,12760,0.47
12316,12165,0.37
10932,11126,0.686
14172,13920,0.169
12578,13157,0.581
12280,12184,0.538
10145,10656,0.155
10248,10597,0.846
12004,12916,0.338
14012,13998,0.342
10735,10715,0.228
10572,10367,0.373
10134,10311,0.25
13955,13932,0.47
10828,10394,0.402
12257,13138,0.808
14870,13934,0.323
13898,13895,0.311
13908,14176,0.323
12158,12292,0.282
12250,12267,0.923
12704,12049,0.332
13023,12349,0.169
10301,10160,0.216
12164,12211,0.735
14188,13969,0.342
12274,12217,0.235
12569,12792,0.912
14202,13932,0.327
13975,14150,0.311
13914,14163,0.169
14346,13817,0.335
13975,14156,0.188
10966,10855,0.228
13899,14217,0.329
13964,14153,0.329
12292,12184,0.616
12289,12215,0.37
10144,10298,0.211
12246,13030,0.581
14172,13987,0.353
12162,12194,0.56
13919,14209,0.323
14810,14295,0.161
12297,12204,0.37
13786,14167,0.47
10628,10828,0.173
13946,14176,0.323
12239,13455,0.771
14329,14068,0.912
10555,10227,0.161
14001,13844,0.451
10123,10291,0.177
13708,14065,0.921
14157,13937,0.342
14065,13663,0.546
10654,11261,0.179
14163,13977,0.157
14206,13927,0.323
10289,10155,0.217
13905,14179,0.169
12039,12915,0.235
10520,10362,0.396
13836,14157,0.404
12186,12289,0.254
11467,10162,0.353
10958,10154,0.151
13948,14157,0.311
10392,10582,0.25
10119,10117,0.27
12233,12310,0.37
12598,13388,0.444
13946,14196,0.323
10947,10032,0.359
13721,14786,0.525
14627,14767,0.386
10307,10709,0.165
13960,14166,0.329
14325,14053,0.674
12320,12223,0.47
12321,12224,0.47
10143,10134,0.293
11420,11419,0.345
12299,12214,0.914
13696,13985,0.673
12016,12493,0.613
12000,12003,0.157
14069,14047,0.921
14005,14919,0.818
10983,10573,0.185
10127,10693,0.367
12209,12317,0.171
10068,10601,0.473
10318,10734,0.355
12167,12132,0.282
12141,12309,0.406
14053,14056,0.769
12187,12205,0.889
13838,14017,0.153
12139,12460,0.47
13918,14678,0.803
14204,13929,0.343
12280,12155,0.282
12175,12274,0.185
10270,10774,0.327
12266,12019,0.235
14243,14181,0.532
14162,13924,0.171
10265,10281,0.916
10293,10149,0.315
12294,12184,0.581
14194,13971,0.323
13978,13918,0.323
14219,13991,0.342
10671,11158,0.317
11440,10233,0.473
14180,13930,0.342
13913,13894,0.329
12124,12126,0.47
13105,12009,0.578
12271,12187,0.254
12205,12311,0.37
14166,13972,0.329
14551,14227,0.547
12121,12225,0.154
12128,12271,0.282
13902,14214,0.47
13687,14318,0.547
12004,12291,0.307
13182,12757,0.394
13934,13799,0.177
10198,11087,0.337
13843,13835,0.676
10275,10146,0.156
13981,14211,0.402
10773,10761,0.915
10396,10052,0.386
14017,13897,0.323
14313,14315,0.402
13965,13933,0.169
12253,12493,0.58
12388,12935,0.813
14004,14203,0.266
12618,13086,0.437
12322,12292,0.337
14612,13898,0.192
12224,12270,0.223
14193,13930,0.342
14206,13948,0.311
10448,10275,0.213
14011,14001,0.329
13030,12498,0.595
12206,12152,0.199
12937,12246,0.581
10087,10396,0.26
12893,12013,0.581
10667,11133,0.325
13917,14013,0.329
13993,13975,0.323
10553,10528,0.398
13835,14162,0.448
12625,12336,0.671
10881,10977,0.473
13912,14165,0.323
12169,12308,0.37
10979,10897,0.372
14189,13975,0.188
12276,12231,0.37
13978,13897,0.39
13914,14167,0.169
13945,13974,0.47
12277,12121,0.282
12177,12225,0.524
12286,12228,0.175
12286,12207,0.307
12200,12327,0.171
13843,13901,0.284
10367,10073,0.898
14287,14052,0.493
13896,13845,0.45
11711,10165,0.89
10228,10062,0.898
12220,12325,0.167
12055,12018,0.437
12247,12250,0.923
12278,12236,0.175
10527,10396,0.42
14219,14004,0.311
13909,13978,0.169
13254,13252,0.959
13967,13955,0.47
12214,12321,0.349
12081,12090,0.396
11994,13138,0.808
10934,10641,0.418
13838,14209,0.404
14189,13837,0.388
13898,14215,0.311
10324,10144,0.179
14150,13844,0.388
14055,14954,0.26
13841,14011,0.611
13927,13913,0.924
10279,10756,0.527
12243,13136,0.743
14172,13845,0.388
13839,14011,0.617
14156,13981,0.252
13970,14150,0.169
12152,12122,0.569
13844,13972,0.329
13958,13969,0.473
10926,10925,0.846
10088,10382,0.177
12288,12200,0.582
12341,12625,0.671
12267,12375,0.254
13966,14202,0.188
11238,10038,0.152
12163,12309,0.39
14211,13991,0.342
12296,12177,0.171
12197,12157,0.157
13845,14155,0.388
10302,10124,0.319
12308,12309,0.337
14009,13974,0.252
10298,10138,0.211
12286,12154,0.386
13968,13839,0.368
12229,12161,0.37
14058,13649,0.616
12172,12278,0.207
12129,12226,0.47
13929,13837,0.47
12317,12189,0.235
14000,14011,0.323
14212,13817,0.295
13976,14205,0.368
10015,11234,0.226
12311,12222,0.37
10158,10297,0.187
13980,13921,0.252
10626,10613,0.452
10415,10615,0.644
14172,13908,0.412
10068,10019,0.898
12291,12185,0.37
14101,14111,0.915
13933,14008,0.169
14748,14744,0.531
12219,12341,0.44
13129,12267,0.923
12147,12142,0.47
10987,10991,0.473
13976,14153,0.47
10394,10927,0.577
12164,12224,0.453
14421,14478,0.621
12239,12877,0.799
10537,11293,0.165
13704,14042,0.561
14054,13708,0.921
12237,12286,0.674
13844,14184,0.526
13994,13926,0.342
12457,12237,0.334
10807,10606,0.319
12308,12225,0.535
13894,13983,0.311
11089,10199,0.175
14185,13834,0.562
14210,13946,0.323
12610,12338,0.579
13964,14170,0.329
12312,12234,0.171
10630,10102,0.343
10738,10905,0.896
10205,10060,0.473
12209,12171,0.916
12302,12187,0.441
12180,12076,0.165
13897,13988,0.188
10142,10319,0.349
13679,14894,0.158
12877,12241,0.797
13820,14201,0.547
12284,12185,0.37
11353,11491,0.271
10470,11099,0.472
14047,13795,0.547
13841,14213,0.612
13188,13257,0.588
12299,12180,0.53
13965,13894,0.169
10922,11126,0.686
10188,10125,0.473
12273,12141,0.282
12905,12452,0.581
10319,10324,0.317
10441,10396,0.24
12149,12125,0.551
12207,12225,0.524
12290,12223,0.416
12939,12496,0.581
13681,14361,0.341
10363,11036,0.171
14155,13896,0.329
14205,13990,0.323
14273,14238,0.47
10755,10710,0.473
13817,13981,0.543
13089,12200,0.163
10052,10597,0.897
14206,13955,0.299
13998,13907,0.311
14211,13942,0.323
14171,13923,0.156
13834,14151,0.41
14337,14332,0.908
12146,12319,0.282
14174,14012,0.342
12214,12207,0.916
13987,14205,0.353
14215,13986,0.284
11527,11133,0.341
10009,10585,0.651
10267,10124,0.24
13843,13900,0.769
12893,12398,0.581
10310,10158,0.155
14204,13931,0.342
12409,13048,0.252
14153,13965,0.169
13904,14183,0.188
12818,12812,0.343
12229,12194,0.889
12231,12315,0.37
13980,13647,0.25
13842,13989,0.34
13746,14045,0.776
10900,10893,0.366
12171,12287,0.199
10089,10002,0.792
10765,10716,0.359
10158,10294,0.288
10789,11097,0.379
13897,13940,0.311
10716,10788,0.214
13963,13967,0.173
12248,12254,0.923
12013,12241,0.581
13364,12062,0.613
13817,14172,0.159
13953,14207,0.311
12142,12271,0.282
10290,10710,0.515
13707,13717,0.418
12002,12230,0.181
10287,10151,0.235
12320,12217,0.453
14211,13833,0.612
12308,12130,0.386
12207,12161,0.307
12268,12243,0.923
10597,10599,0.898
10154,10142,0.846
12270,12237,0.254
10185,10021,0.28
14048,13761,0.547
10380,11171,0.207
13978,13983,0.323
10067,10023,0.386
12355,12357,0.937
12318,12210,0.282
13838,13992,0.404
14304,14285,0.572
10693,10008,0.218
12171,12289,0.37
14042,14037,0.921
12298,12205,0.37
13838,14213,0.404
13843,14016,0.951
12513,12841,0.769
10527,10063,0.898
14212,13962,0.169
12262,12382,0.726
12322,12233,0.37
12300,12213,0.37
12449,12141,0.54
10397,10593,0.424
12272,12164,0.586
12171,12291,0.37
13978,14109,0.545
12382,12498,0.581
12813,12512,0.218
10170,10333,0.213
12275,12167,0.562
12127,12274,0.406
12130,12186,0.692
10746,10778,0.901
13984,13836,0.451
10593,10527,0.843
14211,13919,0.311
12877,12252,0.569
13936,13921,0.323
13988,14210,0.323
12004,12315,0.235
10183,10069,0.256
10036,10089,0.224
10336,10349,0.864
10240,10196,0.282
11130,10922,0.666
13895,13996,0.169
10021,11778,0.355
12453,12148,0.442
14020,14004,0.323
14197,13912,0.552
10809,10617,0.319
12254,13141,0.808
10057,10520,0.473
12288,12189,0.47
12164,12130,0.187
10243,10602,0.386
13840,14172,0.266
14176,13941,0.329
10879,10883,0.467
10550,10677,0.157
13949,13942,0.581
13976,14194,0.258
12188,12177,0.916
10557,10498,0.707
13946,13982,0.581
10932,10390,0.686
14369,14385,0.347
14014,14182,0.169
12062,12200,0.158
13897,13901,0.323
13967,13940,0.311
13924,14212,0.171
13842,14177,0.388
13795,14053,0.547
10597,10521,0.846
13869,13875,0.45
12572,12792,0.883
14020,13924,0.171
12047,12493,0.613
10520,10063,0.47
14182,13965,0.169
10424,10447,0.29
12322,12153,0.282
12223,12319,0.365
13929,13840,0.47
14044,14054,0.604
13134,12256,0.573
13842,14194,0.388
11436,11156,0.386
12223,12272,0.416
13919,14217,0.412
14361,14833,0.179
11233,10025,0.169
11457,10738,0.228
10803,11165,0.353
14278,14308,0.355
10163,10160,0.335
14243,14244,0.483
12317,12217,0.453
10937,10643,0.42
12742,12514,0.491
14178,13939,0.493
14219,13907,0.311
14156,13919,0.284
14158,13844,0.388
12246,12257,0.923
13964,14182,0.329
10622,10623,0.195
10698,10685,0.177
13718,13833,0.152
10109,10424,0.192
13921,13944,0.323
14159,13900,0.329
10139,10280,0.293
14219,13908,0.188
13955,14206,0.299
14072,14322,0.646
12218,12302,0.221
12178,12225,0.571
10891,10900,0.366
12142,12322,0.365
10088,10951,0.167
13921,13971,0.323
14202,13936,0.323
11249,10614,0.893
13896,14212,0.329
13997,13992,0.169
12089,12903,0.408
14020,13979,0.169
13905,14193,0.169
14794,13807,0.169
12072,12095,0.175
12128,12282,0.282
14283,14686,0.542
14167,13996,0.169
13689,14049,0.921
10254,10441,0.65
10313,10119,0.199
12222,12199,0.457
12251,12371,0.245
10185,10131,0.372
10098,10094,0.461
14157,13975,0.311
12172,12323,0.207
12252,12243,0.923
14321,14324,0.547
13926,14011,0.342
10909,10838,0.171
14060,13649,0.547
14071,14043,0.921
14008,13921,0.169
14233,13678,0.286
10363,11377,0.402
14166,13942,0.323
13927,13839,0.546
14314,14324,0.808
13951,14213,0.329
12239,12873,0.799
13649,13702,0.547
13926,13844,0.329
10299,10158,0.315
14037,14326,0.603
12211,12313,0.39
12132,12226,0.235
11010,10160,0.349
12243,13140,0.579
14162,13966,0.323
10641,10924,0.731
10776,11143,0.365
12014,12058,0.235
14066,14047,0.921
13964,14153,0.329
12121,12287,0.282
10294,10787,0.51
12142,12172,0.414
13685,14069,0.547
14176,14002,0.159
14334,14037,0.27
13984,14163,0.329
12316,12128,0.282
13947,14212,0.343
13242,13082,0.21
13135,12258,0.589
11915,11917,0.179
10087,10084,0.846
13021,12349,0.171
10986,10583,0.731
12154,12224,0.235
14337,14072,0.776
11067,10102,0.898
13955,13817,0.236
12204,12292,0.37
12308,12205,0.199
13921,14004,0.188
14215,13839,0.617
13946,14012,0.473
10419,10644,0.213
12263,13128,0.732
