head_entity,tail_entity,probability
12317,12205,0.37
14365,14794,0.192
12010,11997,0.923
14161,13786,0.47
10324,10413,0.376
13946,13817,0.548
13844,14188,0.388
12283,12187,0.437
12302,12162,0.175
12208,12864,0.47
14440,13793,0.577
14004,14196,0.311
10051,10527,0.898
14020,13934,0.155
14171,13965,0.169
10565,11781,0.266
13978,13990,0.323
13719,14616,0.292
13967,13841,0.611
10087,10293,0.212
13919,14213,0.323
12395,12262,0.44
12236,12289,0.175
14011,13960,0.329
10250,10550,0.306
10130,10129,0.967
13970,14217,0.169
12300,12205,0.199
10729,10774,0.473
14174,13920,0.169
14153,13941,0.329
12306,12188,0.175
13689,14062,0.921
10275,10273,0.424
10712,10771,0.228
14155,13834,0.41
13983,14196,0.188
12130,12128,0.442
14010,14194,0.169
13937,14177,0.342
13897,13991,0.342
12286,12237,0.674
13910,14211,0.329
14200,14010,0.266
10762,10901,0.363
12133,12303,0.282
11216,11167,0.154
14197,13979,0.362
10258,10105,0.531
12171,12209,0.916
13977,14169,0.198
12164,12323,0.254
14004,13787,0.163
14268,13716,0.81
10123,10281,0.309
13941,13921,0.329
12308,12165,0.37
12223,12162,0.57
14469,14473,0.68
10282,10697,0.258
12308,12151,0.282
12284,12270,0.337
10170,10615,0.349
12200,12272,0.235
13972,14156,0.329
12124,12122,0.44
10870,10868,0.208
10250,10059,0.846
13965,14203,0.306
13984,14185,0.329
14161,13905,0.169
10601,10248,0.473
13896,14174,0.329
13974,14213,0.323
13881,13889,0.465
14360,14664,0.167
10175,11015,0.21
10643,10938,0.42
10914,10911,0.179
12315,12217,0.218
12307,12235,0.15
14462,13680,0.517
10627,10088,0.159
13981,14171,0.402
14591,14589,0.581
13993,13996,0.169
12294,12168,0.171
13920,14215,0.169
12312,12189,0.235
10420,11016,0.263
14091,14080,0.547
13990,13974,0.278
14974,13833,0.161
13505,12854,0.581
10815,11151,0.181
13837,14674,0.802
10805,10723,0.187
13919,13993,0.311
13901,13894,0.412
14343,13747,0.299
12123,12150,0.551
12185,12207,0.548
13223,13252,0.914
12311,12153,0.282
12294,12231,0.37
13983,14215,0.359
11050,10289,0.596
13717,13795,0.154
11110,11116,0.901
14351,13647,0.4
13959,13978,0.617
10744,11114,0.382
13960,13933,0.329
10601,10523,0.473
12747,13010,0.191
12136,12206,0.199
12230,12225,0.457
14343,13678,0.408
10960,10695,0.188
10112,11224,0.519
12151,12321,0.282
12356,12342,0.25
13990,13932,0.323
12752,13308,0.217
10788,10774,0.347
14310,14050,0.879
12014,12106,0.581
14013,13983,0.311
10064,10231,0.898
12293,12164,0.586
10051,10069,0.898
14187,13911,0.342
13898,13921,0.188
11489,10623,0.153
12247,12937,0.581
14003,13961,0.169
12120,12162,0.442
14004,13933,0.323
14189,13940,0.311
10579,10630,0.179
14314,14069,0.86
14208,13928,0.183
11530,10926,0.228
12155,12288,0.282
13966,14208,0.183
10863,10847,0.19
12194,12169,0.457
13934,14193,0.155
14203,13995,0.468
14210,13978,0.39
13901,14161,0.323
13761,13731,0.547
10728,11094,0.152
13950,14206,0.169
12189,12453,0.569
10718,10770,0.228
12614,12352,0.569
14202,13949,0.329
14323,14067,0.621
13898,14011,0.311
13992,13991,0.342
12321,12181,0.586
14440,14580,0.546
10713,10710,0.51
10292,10281,0.311
10904,10888,0.913
14165,13975,0.323
13902,14201,0.306
10202,10160,0.165
10904,10874,0.347
12359,12358,0.936
12163,12278,0.199
12157,12287,0.282
14008,13998,0.169
10275,10135,0.215
14158,13907,0.323
11228,10033,0.194
12183,12295,0.15
12298,12169,0.37
12133,12310,0.282
12036,12264,0.671
13967,13987,0.353
10243,10051,0.731
14183,13928,0.188
13720,13699,0.323
13896,14163,0.329
10585,10522,0.372
13833,14016,0.329
11470,10176,0.353
14159,13964,0.329
14156,13835,0.596
10258,10050,0.846
14017,14171,0.311
10779,10286,0.323
12322,12224,0.47
13839,14216,0.617
12522,12521,0.545
14183,14015,0.342
12875,13223,0.997
11583,10225,0.473
14182,13970,0.169
12181,12289,0.586
10243,10600,0.731
12133,12130,0.442
12312,12162,0.175
12186,12288,0.586
11241,10619,0.537
12295,12162,0.175
10396,10060,0.577
14042,13685,0.547
12395,12245,0.44
14668,14709,0.297
10273,10149,0.177
12153,12285,0.282
12310,12002,0.307
12265,12013,0.581
14416,13792,0.307
14188,14018,0.342
12276,12182,0.167
13817,13895,0.295
14003,14013,0.169
12170,12305,0.254
11994,12250,0.923
12889,12915,0.305
13925,14159,0.329
13931,14166,0.342
14063,14069,0.921
10056,10052,0.898
12173,12277,0.169
13938,13979,0.183
10152,10128,0.237
13978,14215,0.39
13904,13897,0.311
13818,13827,0.913
14163,13975,0.284
14017,14166,0.284
13683,13718,0.167
12196,12120,0.365
14319,13687,0.921
10061,10552,0.473
14020,13911,0.342
14166,14012,0.342
11270,10174,0.284
13897,13912,0.311
14171,13995,0.169
10019,10057,0.898
14011,13952,0.252
10196,10228,0.194
12303,12141,0.282
14201,13928,0.468
10686,10698,0.177
12830,12536,0.784
10313,10124,0.199
10862,11180,0.473
12027,12033,0.581
13926,14210,0.342
14156,13835,0.448
12303,12141,0.282
14166,14021,0.171
13939,14188,0.311
13961,13912,0.323
14340,14047,0.921
13833,13998,0.612
10684,10336,0.357
10454,10772,0.521
14011,13919,0.323
13663,14063,0.547
10317,10767,0.165
12142,12275,0.282
12210,12209,0.574
14312,14068,0.921
10541,11430,0.197
14266,14248,0.542
14211,13959,0.213
12251,12877,0.569
13972,14177,0.329
10786,10790,0.89
12290,12200,0.235
12284,12155,0.406
12277,12196,0.436
14107,14084,0.213
13952,14154,0.24
12321,12233,0.37
12575,12566,0.47
13948,14173,0.311
12023,13590,0.15
10238,11545,0.921
12204,12199,0.889
10753,11122,0.527
13946,13937,0.581
10142,10291,0.351
14658,14083,0.54
12937,12715,0.433
14159,13955,0.47
11218,10358,0.175
13904,13921,0.311
10128,10148,0.237
14194,13973,0.349
10019,10537,0.167
13811,14357,0.193
13968,14210,0.284
13957,14151,0.329
13840,14213,0.388
12130,12237,0.165
10344,10199,0.171
13721,13728,0.545
14042,14040,0.921
14104,14114,0.552
10089,10002,0.792
12292,12170,0.433
13839,14195,0.266
12245,12260,0.923
10426,10645,0.398
13912,14187,0.323
12205,12279,0.37
10139,10271,0.42
14218,13928,0.188
14347,14348,0.934
12604,12358,0.938
10349,10338,0.938
10335,10911,0.365
14433,13721,0.402
10924,10630,0.731
14205,13945,0.169
10250,10230,0.898
14207,13934,0.155
13846,13853,0.47
13908,13933,0.311
14180,13970,0.169
14008,14215,0.169
10923,10438,0.422
12014,12243,0.581
12224,12293,0.47
12133,12319,0.282
12268,12249,0.923
10625,10618,0.918
12246,12254,0.923
13895,13987,0.295
14177,13904,0.323
13933,13988,0.323
14240,14235,0.483
14066,14068,0.892
14167,13911,0.163
14250,14308,0.614
14000,14156,0.311
14206,13968,0.311
12493,12265,0.581
12893,13129,0.658
13921,13975,0.323
14470,13864,0.153
13838,14173,0.404
14224,14231,0.549
11339,10015,0.8
10300,10155,0.292
14090,14116,0.915
14271,13678,0.402
13966,14206,0.311
11993,12009,0.311
13840,13958,0.47
12218,12225,0.457
13901,14210,0.284
13945,14173,0.169
13956,14216,0.342
13921,13817,0.521
12292,12205,0.37
14159,13948,0.284
13907,14156,0.323
12126,12462,0.47
14193,14018,0.342
14972,13647,0.575
10612,10619,0.372
12752,12731,0.577
12277,12217,0.235
13993,13928,0.188
10714,10762,0.473
14217,13912,0.412
13912,13842,0.151
13692,13676,0.313
12270,12235,0.153
11310,10002,0.181
14157,13985,0.165
14156,13978,0.39
13991,14210,0.342
13940,13978,0.323
10359,10429,0.792
10198,10313,0.235
13982,14165,0.342
14182,13979,0.169
14182,13926,0.342
12324,12209,0.171
14183,13901,0.323
12230,12284,0.39
11018,10813,0.483
10922,10610,0.768
14681,13735,0.225
14204,13919,0.359
14011,13980,0.252
13964,14177,0.329
10618,10650,0.731
13988,13993,0.284
10782,10772,0.47
13957,13647,0.342
12241,12493,0.581
13719,13717,0.619
14072,14045,0.921
10709,10199,0.299
13903,14161,0.156
12300,12207,0.307
14616,13717,0.157
14177,14016,0.329
12449,12146,0.589
13842,13998,0.266
12322,12323,0.337
12275,12143,0.282
10382,10174,0.284
10295,10151,0.194
14037,14051,0.921
10130,10136,0.237
10770,10887,0.89
14193,13911,0.342
13970,14217,0.169
12559,12957,0.47
12248,12266,0.923
12296,12171,0.37
13940,14157,0.323
13927,13837,0.546
10051,10525,0.898
12271,12121,0.282
13713,13731,0.366
10992,11677,0.452
13940,13787,0.163
13762,14386,0.836
10121,10265,0.24
12157,12277,0.282
10622,10160,0.338
14323,14074,0.776
12768,12778,0.628
13956,13653,0.232
14180,14002,0.159
13958,13967,0.172
14171,13901,0.412
14004,14188,0.284
10428,10679,0.205
12157,12443,0.571
10312,10151,0.275
13897,13989,0.197
10861,11184,0.593
14678,13941,0.8
12057,12897,0.175
14257,14231,0.47
13988,13897,0.323
14185,13979,0.169
13978,13952,0.522
14579,13721,0.714
12727,12348,0.297
13649,14043,0.921
12281,12138,0.282
12264,12242,0.923
12180,12321,0.39
13907,13916,0.293
13809,14068,0.547
10143,10275,0.349
13912,13843,0.284
13948,14215,0.359
13966,14171,0.412
14001,13838,0.329
12184,12154,0.235
12300,12200,0.582
12293,12128,0.282
14340,14064,0.705
12013,13132,0.581
12201,12272,0.569
13817,14168,0.362
12090,13268,0.388
12176,12177,0.916
14004,13897,0.188
14081,14103,0.546
13906,13964,0.47
14810,14630,0.202
10133,10292,0.315
10158,10144,0.183
14756,14634,0.181
12323,12154,0.386
12133,12303,0.282
13948,14206,0.323
12130,12272,0.207
13817,14211,0.295
13894,13926,0.342
11092,10198,0.337
13838,14210,0.404
11525,10160,0.376
12212,12322,0.171
13949,14157,0.329
10322,10747,0.216
13977,14169,0.47
14179,13980,0.368
14154,13900,0.329
12231,12305,0.37
12323,12229,0.37
14090,14094,0.915
10293,10292,0.321
13140,11994,0.915
13653,14157,0.323
14499,14030,0.813
13817,14166,0.295
14193,13896,0.329
14160,14004,0.552
14150,13932,0.327
13977,14154,0.299
13895,14002,0.246
13905,14201,0.468
14035,14320,0.921
10255,10196,0.175
12443,12137,0.47
10155,10003,0.181
13928,14188,0.311
13951,13836,0.451
14150,13955,0.47
12323,12167,0.562
12217,12296,0.218
14016,13843,0.951
12305,12230,0.199
13948,14194,0.323
14072,14065,0.921
13956,14187,0.342
13845,14150,0.388
12260,12013,0.581
13966,14206,0.323
12162,12144,0.442
10909,10914,0.179
13958,14157,0.172
11103,10776,0.513
12186,12215,0.457
12302,12142,0.282
13991,14207,0.342
14329,14043,0.499
10877,10770,0.89
12877,13129,0.658
10712,10769,0.523
13911,14212,0.342
13980,14176,0.47
13912,14182,0.188
10070,10622,0.183
12188,12288,0.37
12536,12037,0.552
10346,10927,0.379
12188,12318,0.199
14018,14011,0.342
13752,14858,0.597
14172,13943,0.169
13800,14355,0.301
13071,12247,0.808
10133,10306,0.24
14070,13795,0.547
12292,12226,0.302
10611,10437,0.445
14074,14046,0.921
10117,10149,0.27
12704,12245,0.194
14162,13976,0.402
13930,14205,0.342
13998,13911,0.342
13949,13845,0.45
14153,13901,0.323
14154,13964,0.329
13127,13131,0.923
14188,13940,0.359
14165,13901,0.323
12810,12510,0.181
12273,12130,0.581
14159,13836,0.404
10301,10729,0.355
10067,10082,0.473
14051,13687,0.921
12278,12193,0.15
12205,12269,0.37
13131,12383,0.818
12740,13345,0.472
12206,12295,0.171
12076,12317,0.169
13930,13978,0.342
10443,10030,0.208
12150,12147,0.47
14012,13894,0.342
13833,13970,0.284
12238,12262,0.612
14160,13939,0.552
10606,11132,0.362
13059,12015,0.434
14205,13987,0.295
13704,14047,0.729
10742,11108,0.473
10253,10597,0.846
11046,10289,0.814
14184,13919,0.468
10658,10955,0.275
12218,12291,0.39
14007,14205,0.454
13937,13992,0.342
12785,12742,0.474
13838,14668,0.889
12323,12144,0.282
10323,10121,0.298
14189,13842,0.266
14737,14889,0.15
12233,12324,0.37
10891,10732,0.358
14066,14324,0.921
13916,13653,0.169
13350,13288,0.437
13899,13918,0.581
13891,13922,0.613
13956,14216,0.342
14013,13935,0.323
10027,10014,0.215
10056,10595,0.86
13929,14170,0.343
10146,10117,0.27
14054,13702,0.547
12154,12298,0.487
10367,10023,0.463
13974,14162,0.323
12196,12458,0.499
13902,14200,0.266
13916,13919,0.443
13681,13802,0.343
13740,13803,0.258
13701,13683,0.167
14004,14187,0.284
13998,13929,0.343
10153,10305,0.288
13112,12440,0.198
13221,13222,0.8
10089,10164,0.26
13097,12255,0.154
10228,10552,0.473
10776,10772,0.817
12277,12551,0.437
14165,13901,0.284
10214,10212,0.527
14067,14320,0.591
14219,13928,0.311
13966,14163,0.311
10278,10644,0.224
10270,10708,0.418
12177,12233,0.601
10629,10390,0.42
14193,14016,0.329
12151,12172,0.459
10324,10133,0.179
12063,12012,0.571
12285,12235,0.15
10739,10288,0.323
11490,10606,0.274
10759,10770,0.91
12300,12216,0.37
12236,12285,0.175
13980,14195,0.368
12254,12259,0.923
14048,13714,0.551
13911,13653,0.232
13893,14732,0.469
10231,10069,0.898
13998,13937,0.342
13936,13845,0.558
12127,12316,0.282
12287,12191,0.37
12218,12313,0.39
12453,12127,0.442
12130,12311,0.581
11351,11490,0.271
13831,13828,0.481
12354,12359,0.936
12243,12383,0.923
10315,10311,0.88
13981,14195,0.368
12037,12902,0.437
14473,13806,0.15
13967,14003,0.169
13989,13843,0.34
10228,10067,0.898
12834,13279,0.47
13982,14213,0.342
11451,10164,0.183
12308,12162,0.175
10712,10770,0.228
10280,10155,0.311
10146,10292,0.315
12234,12273,0.171
13843,14974,0.161
13906,13894,0.188
14170,13984,0.329
13939,13894,0.188
10115,10203,0.155
11638,10668,0.159
10196,10260,0.315
13083,12875,0.167
12141,12453,0.442
10383,10229,0.171
14232,13681,0.286
10613,11002,0.452
14204,13907,0.188
13921,13981,0.368
12307,12188,0.37
14196,13839,0.266
12143,12449,0.54
13944,13981,0.34
12293,12169,0.37
13904,14169,0.323
14170,13940,0.311
10839,10620,0.281
10702,10879,0.361
13653,14213,0.239
12889,12009,0.532
14012,14013,0.342
10740,10711,0.511
14244,13891,0.541
12234,12150,0.199
12193,12225,0.172
13804,14328,0.921
12198,12294,0.169
10136,10319,0.349
14328,14040,0.917
12493,12257,0.581
12283,12185,0.37
14196,13841,0.612
12440,12539,0.235
13840,14209,0.388
13994,13986,0.284
13977,14165,0.47
12321,12158,0.282
12440,12889,0.445
10773,10305,0.42
12779,12739,0.58
12445,12201,0.47
13141,12259,0.254
14012,14180,0.342
13899,13967,0.329
14212,13979,0.169
10056,10243,0.731
10154,10003,0.181
13910,14179,0.329
10214,11454,0.473
14608,13762,0.547
12178,12233,0.662
12172,12207,0.628
10088,10070,0.473
13834,14153,0.562
13947,14187,0.343
14013,13996,0.169
14177,13836,0.404
14781,14853,0.525
10119,10264,0.179
13083,13223,0.167
12206,12274,0.171
12171,12272,0.199
12296,12203,0.305
10788,11110,0.41
12158,12309,0.406
10591,10526,0.424
13987,14204,0.353
13968,13994,0.188
14334,14054,0.634
12744,12749,0.57
12233,12228,0.47
12144,12324,0.329
14195,13940,0.311
10280,10118,0.205
10450,10850,0.345
14108,14090,0.915
12509,13279,0.576
13873,13848,0.547
12269,12178,0.282
14228,14222,0.59
12130,12157,0.235
10768,10778,0.471
14705,14797,0.311
12271,12182,0.167
12266,12240,0.846
13680,14342,0.473
12171,12286,0.199
10280,10152,0.205
12222,12320,0.37
10152,10288,0.158
14173,14000,0.311
12169,12194,0.889
10010,10251,0.221
10773,10764,0.225
13967,13996,0.169
12236,12319,0.175
10066,10519,0.898
12268,12245,0.923
12223,12296,0.416
14004,14194,0.323
14340,14041,0.612
13951,13993,0.329
12446,12164,0.157
10522,10069,0.898
13135,12251,0.589
14226,13903,0.545
14062,14542,0.207
14108,14077,0.542
14307,14297,0.366
10716,10729,0.338
12129,12134,0.47
10936,11131,0.816
10267,10315,0.916
12153,12276,0.282
12235,12318,0.15
10227,10196,0.224
10057,10520,0.473
14150,13986,0.188
12317,12213,0.37
11894,10930,0.373
12731,12752,0.577
13836,13961,0.404
10292,10119,0.217
10454,10777,0.526
10998,11217,0.151
13901,14212,0.323
10322,10708,0.265
12906,12093,0.375
13912,13944,0.252
14072,14062,0.921
12223,12300,0.416
10135,10289,0.367
13761,13693,0.709
14213,13983,0.284
10205,10069,0.473
10434,10109,0.398
13897,13983,0.311
12309,12178,0.282
10536,10211,0.169
13919,14183,0.323
14211,13975,0.311
10188,10001,0.576
13978,13955,0.299
13931,13843,0.635
14017,14165,0.323
13971,14203,0.306
10171,10181,0.224
14050,13685,0.547
13897,13974,0.323
10841,10620,0.281
12172,12285,0.593
12201,12309,0.349
13841,13838,0.47
13943,13921,0.169
11220,11254,0.452
13994,14000,0.311
13951,14169,0.329
12167,12292,0.562
12692,12058,0.235
12546,12545,0.766
14175,14198,0.493
12221,12220,0.872
13364,12448,0.94
13898,13993,0.311
10597,10603,0.918
12281,12217,0.218
14270,14225,0.47
12440,12897,0.445
14004,13954,0.443
14279,14260,0.152
10390,10932,0.686
11485,11479,0.493
13905,14180,0.169
13956,14209,0.342
14008,14156,0.169
12739,12742,0.57
12016,12055,0.588
14204,13898,0.284
14035,14313,0.776
13933,13939,0.284
13954,13975,0.552
13921,13898,0.323
10333,10240,0.254
12307,12224,0.47
13952,14212,0.47
10233,10429,0.241
12299,12186,0.567
12095,12432,0.172
12210,12194,0.91
10586,11414,0.386
12224,12288,0.217
10359,10078,0.268
14114,14637,0.47
10495,11717,0.38
10729,10753,0.404
13692,14040,0.513
14240,14266,0.4
13917,13843,0.329
10094,10098,0.461
12316,12188,0.37
14194,13837,0.388
12316,12199,0.437
12184,12289,0.616
14197,13954,0.541
13995,13921,0.169
13731,13761,0.547
10001,10599,0.898
13912,14169,0.188
12148,12291,0.384
14174,14001,0.329
14161,13837,0.266
13130,12248,0.596
10062,10250,0.846
13988,13692,0.282
10596,10527,0.846
10304,10148,0.323
11190,10862,0.211
11570,11580,0.903
13957,14206,0.329
13955,14156,0.213
12272,12168,0.171
13915,14170,0.329
12278,12199,0.254
13913,14013,0.329
14021,14173,0.171
12740,12737,0.579
14404,14449,0.725
12897,12042,0.581
14196,13834,0.266
14764,14837,0.962
13959,13994,0.299
14600,14589,0.47
10938,11127,0.666
14054,14064,0.921
10050,10056,0.898
10826,10640,0.173
12307,12137,0.282
12185,12306,0.175
10150,10304,0.311
14094,14079,0.542
10838,10160,0.241
12200,12287,0.207
12254,12240,0.923
12320,12153,0.282
13959,14162,0.47
13976,14203,0.327
12030,12388,0.581
12839,12825,0.573
13954,13904,0.323
10598,10066,0.731
14048,13792,0.547
12226,12320,0.302
10686,10347,0.218
12161,12213,0.37
14035,14049,0.921
10080,10521,0.846
14062,14310,0.7
10896,10879,0.347
12213,12315,0.37
14159,13920,0.169
13952,14205,0.47
12704,12406,0.234
13995,14157,0.169
10090,10100,0.371
13972,14158,0.329
13833,13838,0.47
12713,12440,0.573
10602,10250,0.686
13991,14187,0.342
12519,13190,0.47
14471,14397,0.179
13940,14194,0.311
10116,10128,0.424
14207,13920,0.169
12009,12440,0.422
13936,14150,0.323
14579,13700,0.222
14196,13966,0.323
10289,10321,0.349
13932,13924,0.171
12130,12155,0.442
10300,10139,0.235
14215,13836,0.266
12308,12309,0.337
10062,10066,0.898
12233,12293,0.37
13656,14745,0.165
12130,12310,0.542
13717,14619,0.157
14240,14274,0.469
12128,12322,0.282
12288,12157,0.282
12240,12066,0.923
10313,10123,0.288
13954,13975,0.443
14331,14056,0.368
13926,14154,0.342
13869,13887,0.204
12184,12278,0.207
14174,13940,0.323
10116,10136,0.24
10128,10153,0.237
14020,14010,0.169
12143,12196,0.365
14961,14305,0.596
12171,12285,0.37
14182,13917,0.329
10118,10314,0.311
12281,12203,0.305
10286,10294,0.485
13127,12383,0.829
13984,14204,0.329
14011,13926,0.342
12766,12130,0.315
13817,13947,0.171
13945,14159,0.169
14809,14626,0.15
12133,12200,0.235
10840,10472,0.263
12322,12198,0.169
14013,13966,0.311
10279,10788,0.323
13983,13932,0.311
12176,12225,0.493
10057,10188,0.473
14322,14054,0.552
14128,13818,0.347
11045,10292,0.8
10732,10717,0.228
13919,14195,0.311
14020,14156,0.151
14163,13919,0.284
10151,10317,0.288
12241,12382,0.923
10300,10144,0.187
12036,12030,0.581
10297,10135,0.292
10666,10673,0.302
10934,10390,0.467
13996,13974,0.47
12809,12837,0.569
13023,12841,0.836
10163,10537,0.468
13958,14156,0.47
13930,14212,0.342
13155,12730,0.437
10551,10192,0.171
13708,14331,0.634
14051,13795,0.547
13910,14176,0.329
14158,13990,0.323
14047,14053,0.921
12580,12566,0.667
13717,13660,0.323
12320,12162,0.175
12163,12292,0.199
13930,13992,0.342
14193,14019,0.169
14300,14276,0.685
10328,11006,0.19
10442,10855,0.582
10599,10253,0.846
10644,10671,0.188
13032,12242,0.234
12142,12312,0.282
10475,10088,0.173
14213,13960,0.329
12204,12273,0.37
12144,12131,0.47
12143,12131,0.47
10521,10592,0.846
14196,13984,0.329
12151,12269,0.282
13835,14202,0.596
12146,12634,0.538
13979,14209,0.169
13986,13967,0.311
10129,10116,0.497
14195,13939,0.284
14253,14223,0.47
10088,10090,0.913
13708,14335,0.216
14415,13898,0.152
13972,14177,0.329
12176,12269,0.39
14207,13965,0.169
14170,13958,0.172
10936,10643,0.42
13982,14020,0.342
14183,13844,0.388
11002,10654,0.351
11160,10840,0.361
10270,10148,0.199
14018,14172,0.342
13984,14161,0.329
10068,10001,0.898
10089,11566,0.156
14207,13844,0.388
12741,12753,0.8
12937,12243,0.581
14337,13739,0.577
12285,12207,0.307
13914,14200,0.468
13773,14609,0.546
10756,10787,0.51
10155,10313,0.199
14175,13996,0.47
12087,12032,0.581
10142,10284,0.217
12017,12915,0.235
12291,12189,0.47
13130,12246,0.581
13702,14618,0.276
12325,12157,0.282
13990,14177,0.284
10579,10574,0.25
10611,11124,0.315
10594,10254,0.473
12121,12178,0.217
12230,12305,0.199
14217,13960,0.329
14580,14832,0.288
10315,10148,0.323
14183,13977,0.47
10380,10221,0.218
13988,14157,0.311
10925,11528,0.163
10153,10289,0.367
14336,14314,0.921
12453,12142,0.442
14167,13982,0.446
12302,12191,0.37
10293,10146,0.205
13930,14150,0.342
11628,10829,0.402
13967,13941,0.329
10328,10190,0.165
12134,12118,0.47
12162,12152,0.442
12798,12130,0.235
13356,13357,0.47
12470,12488,0.822
12761,13550,0.463
10019,10036,0.282
12304,12175,0.185
14050,13689,0.921
12189,12286,0.47
12142,12290,0.406
14780,14254,0.821
13899,14215,0.329
14004,14189,0.188
10304,10289,0.349
14053,14317,0.776
12203,12296,0.305
10221,10381,0.218
13838,14174,0.404
12608,12606,0.8
14219,13983,0.311
11168,10682,0.471
10195,10180,0.167
12375,12242,0.254
13978,13975,0.323
10879,10886,0.373
10934,11527,0.463
12246,12242,0.923
10148,10269,0.24
12178,12318,0.282
14415,13811,0.343
10784,10979,0.341
14187,13999,0.177
14217,13910,0.329
12185,12214,0.47
13708,14320,0.921
13775,14563,0.669
12173,12286,0.169
11228,10040,0.215
13776,13771,0.988
10180,10012,0.226
12311,12194,0.254
11528,10933,0.167
13943,14156,0.169
12318,12186,0.586
13185,12456,0.414
12237,12459,0.163
13932,14668,0.153
12176,12285,0.39
14219,14004,0.323
12144,12462,0.47
12247,12437,0.853
11408,10987,0.424
14187,13964,0.329
12241,12248,0.875
10040,10072,0.219
12292,12200,0.566
13967,14015,0.342
13955,14192,0.169
13907,14215,0.284
12155,12285,0.282
10144,10292,0.217
14068,14043,0.921
12285,12146,0.282
10420,10647,0.157
12099,12664,0.912
12205,12284,0.37
14162,13917,0.329
10611,10616,0.586
14488,14487,0.172
12163,12002,0.382
14169,13948,0.311
10319,10264,0.24
10181,10211,0.15
13957,14170,0.329
14158,13902,0.169
14005,14179,0.187
13955,14187,0.47
10279,10150,0.158
13976,14802,0.552
10022,10205,0.181
12317,12221,0.167
10600,10231,0.731
13222,12840,0.437
12571,12582,0.917
13758,14609,0.547
10118,10143,0.293
14179,14009,0.169
12309,12191,0.37
13958,13984,0.912
11529,10924,0.225
14158,13955,0.157
14009,14194,0.169
13933,13926,0.342
14336,14054,0.552
14151,13986,0.311
13937,13837,0.329
13810,14069,0.547
10009,10693,0.197
12249,12386,0.724
12151,12272,0.282
12154,12298,0.235
10429,10356,0.374
10266,10321,0.88
12277,12151,0.282
12136,12134,0.47
12297,12224,0.319
12291,12130,0.386
14167,13914,0.169
12558,12959,0.47
14359,14991,0.29
12903,12416,0.475
12187,12224,0.382
11034,11029,0.165
13956,13929,0.889
10591,10052,0.513
12019,12561,0.307
12664,12197,0.47
13918,13842,0.47
14150,13959,0.47
14208,13919,0.183
13840,14154,0.388
10381,11290,0.366
13959,13993,0.198
11116,10779,0.41
12127,12317,0.282
10355,10552,0.323
12016,12909,0.311
10149,10284,0.315
13978,13967,0.538
14058,13757,0.547
14205,13956,0.342
13966,14172,0.311
13693,13714,0.547
13136,12252,0.646
14575,14571,0.63
13141,12247,0.416
13925,13906,0.47
12146,12284,0.406
14207,13976,0.47
12937,12255,0.581
12223,12322,0.47
14049,13810,0.547
10050,10059,0.898
14156,13966,0.188
10146,10302,0.275
13941,13841,0.923
12248,12066,0.923
12148,12286,0.282
12002,12087,0.853
13933,13842,0.388
12148,12131,0.47
13971,13961,0.323
12154,12288,0.235
13907,14209,0.311
12327,12245,0.433
12251,12066,0.923
13938,14151,0.177
13711,13683,0.156
13676,13653,0.552
10062,10019,0.898
14170,13952,0.24
10327,10328,0.319
10220,10183,0.23
13988,13921,0.284
11036,11385,0.465
12283,12184,0.538
10693,10282,0.152
13742,13739,0.161
14000,14208,0.183
14185,14018,0.342
13843,14677,0.8
14106,14657,0.532
12305,12224,0.223
14018,13992,0.342
12237,12294,0.674
12798,12048,0.235
12014,12260,0.581
10250,10602,0.686
13979,14155,0.169
12258,12263,0.923
12176,12210,0.53
12158,12272,0.282
10137,10291,0.351
10094,10096,0.315
13978,14021,0.171
10292,10132,0.315
10737,10713,0.228
14171,13904,0.188
13751,14407,0.269
13835,13975,0.471
10735,10876,0.9
12313,12177,0.171
14158,14009,0.169
10284,10314,0.349
10522,10527,0.898
10056,10253,0.846
10784,10770,0.225
12255,12260,0.923
13834,14159,0.41
10888,10893,0.366
14185,13939,0.359
14239,14273,0.487
13940,14215,0.188
11360,11362,0.877
12316,12168,0.171
13914,14168,0.362
13981,13967,0.47
10670,10662,0.218
12026,12042,0.99
13868,13864,0.547
12321,12188,0.37
12106,12243,0.923
13791,14299,0.469
14016,14205,0.329
13997,14022,0.183
13845,13917,0.45
10940,10643,0.375
12252,12013,0.581
13901,14166,0.323
10192,10547,0.25
13931,14173,0.342
10242,10192,0.213
13800,14830,0.36
12239,13132,0.717
12192,12154,0.217
14271,14309,0.54
12290,12200,0.582
13841,13920,0.284
13071,13129,0.808
10359,10194,0.207
14161,13972,0.329
14580,13795,0.546
13987,14158,0.353
13929,14156,0.537
14154,13896,0.329
14189,14007,0.454
12285,12191,0.37
13917,14209,0.329
14186,13990,0.183
12440,12597,0.192
12600,12360,0.572
12292,12143,0.282
13993,13953,0.311
13992,13907,0.323
10672,10347,0.218
12181,12278,0.586
14291,14295,0.72
13255,13254,0.828
13992,13898,0.311
14004,13992,0.323
14001,13993,0.329
10399,10032,0.265
11622,10938,0.341
13708,14071,0.921
14151,14021,0.171
12432,13031,0.394
12196,12151,0.436
13928,13961,0.323
13930,13894,0.342
14177,13838,0.404
14274,14225,0.469
12146,12298,0.282
10904,10771,0.89
14164,13943,0.362
14157,13955,0.198
12313,12189,0.47
